,Unnamed: 0,annual_income,income_category,education_category,living_place,family_size,age,working_years,emp_stability,has_children,owns_realty_and_car,has_contact_information,credit_window,bad_client
604,604,180000,0.0,3.0,3,2.0,41,8,True,False,False,True,19,False
32279,32279,234000,3.0,2.0,3,2.0,29,5,True,False,False,True,12,False
7468,7468,90000,2.0,3.0,3,1.0,60,-24,False,False,True,False,4,False
4023,4023,99000,2.0,3.0,3,2.0,62,-24,False,False,False,True,39,False
5764,5764,315000,3.0,3.0,3,2.0,42,15,True,False,True,True,40,False
8187,8187,112500,1.0,1.0,3,1.0,28,6,True,False,False,False,42,False
4325,4325,202500,0.0,3.0,3,2.0,47,11,True,False,False,False,6,False
13235,13235,81000,2.0,3.0,3,2.0,59,-24,False,False,False,True,16,False
18295,18295,180000,0.0,1.0,3,1.0,26,0,False,False,False,True,51,False
36444,36444,180000,0.0,3.0,3,2.0,54,9,True,False,False,False,26,False
6416,6416,180000,2.0,3.0,3,2.0,57,-24,False,False,False,False,9,False
27148,27148,112500,0.0,3.0,3,2.0,35,1,False,False,False,False,20,False
30770,30770,112500,1.0,3.0,3,3.0,40,7,True,True,False,False,50,False
14454,14454,315000,3.0,1.0,3,3.0,39,6,True,True,False,False,42,False
17878,17878,360000,1.0,3.0,3,2.0,52,28,True,False,False,False,15,False
13746,13746,292500,1.0,3.0,3,2.0,39,10,True,False,False,True,16,False
6724,6724,112500,1.0,3.0,3,2.0,58,2,False,False,False,False,6,False
23661,23661,135000,0.0,3.0,3,2.0,41,3,False,True,False,False,36,False
13482,13482,85500,3.0,1.0,3,4.0,37,12,True,True,False,True,39,False
33866,33866,225000,3.0,3.0,3,2.0,38,1,False,False,False,False,9,False
8563,8563,337500,3.0,1.0,3,2.0,39,1,False,True,False,False,42,False
31823,31823,202500,0.0,1.0,3,1.0,49,4,False,False,True,True,8,False
26906,26906,148500,3.0,1.0,3,1.0,25,5,True,False,False,True,56,False
4896,4896,135000,0.0,2.0,3,1.0,26,2,False,False,False,False,53,False
36416,36416,179271,0.0,1.0,3,3.0,30,3,False,True,False,False,10,False
23636,23636,234000,0.0,3.0,3,2.0,53,2,False,False,False,True,12,False
13205,13205,225000,0.0,3.0,3,2.0,37,1,False,False,True,False,30,False
35959,35959,54000,1.0,3.0,3,1.0,23,4,False,False,True,False,38,False
1602,1602,135000,0.0,1.0,3,3.0,37,1,False,True,False,False,12,False
36027,36027,81000,0.0,3.0,3,2.0,42,15,True,False,False,False,23,False
8399,8399,112500,1.0,3.0,3,2.0,50,16,True,False,False,True,30,False
29956,29956,157500,0.0,3.0,3,3.0,43,3,False,True,True,False,19,False
35714,35714,238500,0.0,3.0,4,2.0,42,10,True,False,True,False,19,False
143,143,135000,0.0,3.0,3,2.0,48,4,False,False,True,False,29,False
18462,18462,90000,2.0,3.0,3,2.0,54,-24,False,False,True,True,42,False
20851,20851,202500,0.0,3.0,3,3.0,33,9,True,True,False,False,16,False
33046,33046,112500,3.0,3.0,3,2.0,54,4,False,False,True,False,39,False
19732,19732,270000,1.0,3.0,3,3.0,42,7,True,True,False,False,12,False
29528,29528,135000,0.0,1.0,5,3.0,29,6,True,True,False,False,6,False
35410,35410,180000,2.0,3.0,3,2.0,58,-24,False,False,False,True,19,False
19010,19010,202500,0.0,3.0,3,2.0,46,0,False,False,False,False,4,False
14725,14725,211500,0.0,3.0,3,2.0,45,5,True,False,False,False,32,False
11710,11710,202500,0.0,1.0,3,1.0,29,10,True,False,True,True,3,False
5004,5004,270000,0.0,3.0,3,2.0,49,25,True,False,False,False,10,False
9133,9133,81000,0.0,3.0,3,2.0,46,28,True,False,False,True,27,False
20348,20348,171000,0.0,3.0,3,3.0,38,17,True,True,False,True,14,False
8976,8976,157500,3.0,3.0,3,2.0,34,1,False,False,True,False,2,False
14222,14222,67500,2.0,3.0,3,2.0,66,-24,False,False,False,False,2,False
13314,13314,225000,0.0,1.0,3,2.0,40,4,False,True,True,False,2,False
10378,10378,135000,2.0,3.0,3,2.0,53,-24,False,False,False,False,32,False
13490,13490,270000,1.0,1.0,3,2.0,36,6,True,False,False,True,56,False
25028,25028,126000,2.0,3.0,3,2.0,65,-24,False,False,False,False,43,False
32799,32799,112500,0.0,3.0,5,2.0,24,3,False,True,False,False,19,False
35743,35743,130500,0.0,3.0,3,2.0,44,25,True,False,True,True,39,False
872,872,202500,0.0,3.0,3,2.0,52,10,True,False,False,False,18,False
13812,13812,99000,1.0,3.0,3,2.0,60,14,True,False,False,False,18,False
6143,6143,90000,2.0,3.0,3,2.0,63,-24,False,False,False,False,52,False
19148,19148,135000,0.0,3.0,4,1.0,37,3,False,False,False,False,2,False
13889,13889,225000,0.0,3.0,3,3.0,34,2,False,True,True,True,33,False
303,303,157500,0.0,3.0,3,2.0,35,8,True,False,False,True,17,False
8872,8872,157500,3.0,1.0,5,4.0,38,1,False,True,True,False,50,False
27451,27451,126000,2.0,3.0,3,2.0,65,-24,False,False,False,False,4,False
17653,17653,180000,0.0,3.0,3,2.0,46,8,True,False,False,False,49,False
10005,10005,135000,0.0,3.0,3,1.0,57,4,False,False,False,False,2,False
2078,2078,196650,3.0,3.0,3,2.0,58,7,True,False,False,False,60,False
557,557,202500,0.0,1.0,3,2.0,44,13,True,False,False,True,12,False
21492,21492,157500,0.0,3.0,3,2.0,43,5,True,False,True,False,18,False
22434,22434,157500,2.0,3.0,3,2.0,55,-24,False,False,False,False,4,False
13476,13476,135000,2.0,3.0,3,1.0,57,-24,False,False,False,True,18,False
33315,33315,270000,3.0,2.0,3,3.0,34,3,False,True,False,True,11,False
7263,7263,252000,0.0,3.0,3,3.0,39,8,True,True,True,True,52,False
27727,27727,157500,0.0,1.0,0,2.0,60,0,False,False,True,True,1,False
22679,22679,225000,0.0,3.0,3,2.0,39,2,False,False,True,True,49,False
32751,32751,216000,3.0,3.0,3,2.0,53,4,False,False,False,True,7,True
13203,13203,405000,0.0,1.0,3,2.0,29,1,False,False,True,False,5,False
7300,7300,180000,3.0,3.0,3,2.0,41,8,True,False,False,False,54,False
21422,21422,135000,3.0,3.0,3,2.0,36,10,True,False,True,True,19,False
18662,18662,270000,3.0,1.0,3,3.0,49,15,True,True,True,False,18,False
3127,3127,360000,3.0,3.0,3,5.0,41,4,False,True,False,False,36,False
5531,5531,130500,0.0,3.0,3,3.0,38,15,True,True,True,False,33,False
20086,20086,117000,0.0,1.0,3,3.0,52,1,False,True,False,True,50,False
26871,26871,180000,2.0,3.0,3,2.0,61,-24,False,False,False,False,44,False
25600,25600,90000,0.0,3.0,3,2.0,32,7,True,True,False,False,46,False
1393,1393,315000,3.0,3.0,3,1.0,49,8,True,False,True,True,40,False
13133,13133,157500,0.0,1.0,3,6.0,31,4,False,True,True,False,38,False
32678,32678,103500,2.0,3.0,3,1.0,64,-24,False,False,False,True,21,False
4883,4883,247500,2.0,3.0,3,2.0,55,-24,False,False,True,True,43,False
26892,26892,90000,0.0,3.0,3,2.0,50,14,True,False,False,False,59,False
10866,10866,112500,1.0,4.0,3,4.0,38,15,True,True,True,True,8,False
10304,10304,270000,1.0,1.0,3,2.0,60,34,True,False,True,False,13,False
5752,5752,121500,2.0,3.0,3,2.0,63,-24,False,False,False,True,15,False
4848,4848,225000,0.0,3.0,3,2.0,56,0,False,False,True,False,30,False
31690,31690,157500,1.0,3.0,3,2.0,34,3,False,True,False,False,6,False
22250,22250,292500,0.0,1.0,3,1.0,41,0,False,False,False,False,42,False
12498,12498,67500,2.0,3.0,3,2.0,52,-24,False,False,False,False,58,False
35639,35639,292500,2.0,3.0,3,1.0,61,-24,False,False,False,False,2,False
24396,24396,247500,0.0,3.0,3,2.0,38,4,False,False,False,False,30,False
28104,28104,270000,0.0,3.0,5,2.0,40,7,True,False,False,True,35,False
14314,14314,225000,3.0,3.0,5,3.0,48,5,True,True,False,False,26,False
18882,18882,121500,0.0,3.0,3,3.0,36,3,False,True,False,True,6,False
35328,35328,72000,0.0,2.0,3,3.0,31,3,False,True,False,False,22,False
9226,9226,135000,0.0,3.0,5,2.0,41,17,True,False,True,False,12,False
29905,29905,135000,1.0,3.0,3,3.0,27,5,True,True,False,True,36,False
10325,10325,360000,0.0,3.0,3,2.0,58,5,True,False,True,True,11,False
15635,15635,180000,0.0,1.0,3,2.0,38,8,True,True,True,False,30,False
20377,20377,72000,0.0,3.0,3,1.0,51,4,False,False,False,True,16,False
10881,10881,157500,2.0,3.0,3,1.0,64,-24,False,False,False,False,9,False
35794,35794,225000,2.0,3.0,3,2.0,52,-24,False,False,False,False,30,False
35842,35842,202500,3.0,3.0,3,2.0,43,15,True,False,False,False,31,False
15575,15575,202500,3.0,3.0,3,3.0,41,11,True,True,False,True,50,False
11829,11829,112500,2.0,3.0,3,2.0,61,-24,False,False,False,False,1,False
4149,4149,108000,0.0,3.0,3,3.0,35,3,False,True,False,True,19,False
32148,32148,90000,1.0,3.0,3,4.0,34,7,True,True,False,True,37,False
25402,25402,121500,0.0,3.0,3,3.0,41,0,False,True,False,False,23,False
5918,5918,67500,0.0,3.0,3,2.0,42,4,False,False,False,True,12,False
26322,26322,270000,0.0,3.0,3,3.0,35,0,False,True,False,True,45,False
32305,32305,180000,3.0,3.0,3,2.0,56,5,True,False,False,True,12,False
33680,33680,58500,2.0,3.0,3,2.0,55,-24,False,False,False,False,36,False
11078,11078,279000,2.0,3.0,3,2.0,59,-24,False,False,False,True,5,False
27996,27996,405000,2.0,1.0,3,2.0,64,-24,False,False,False,False,18,False
24413,24413,202500,0.0,3.0,3,1.0,51,33,True,False,False,False,27,False
15520,15520,157500,0.0,3.0,3,2.0,52,5,True,False,False,True,38,False
10228,10228,112500,0.0,3.0,3,3.0,33,7,True,True,False,False,19,False
11673,11673,90000,0.0,1.0,3,1.0,59,4,False,False,False,False,51,False
25627,25627,225000,3.0,3.0,3,2.0,39,0,False,False,False,False,30,False
16206,16206,112500,2.0,3.0,3,2.0,65,-24,False,False,False,False,15,False
4684,4684,180000,0.0,3.0,3,1.0,60,15,True,False,False,False,12,False
27414,27414,130500,0.0,3.0,3,4.0,30,0,False,True,False,True,56,False
1504,1504,292500,0.0,1.0,3,2.0,28,6,True,False,True,False,34,False
30675,30675,166500,3.0,3.0,3,1.0,44,7,True,False,False,True,43,False
3989,3989,450000,1.0,1.0,3,2.0,54,14,True,False,True,False,36,False
10144,10144,157500,3.0,3.0,3,1.0,59,13,True,False,False,False,12,False
19267,19267,247500,0.0,3.0,3,3.0,37,6,True,True,True,False,36,False
35144,35144,202500,3.0,1.0,3,3.0,42,4,False,True,True,False,19,False
26736,26736,112500,0.0,1.0,3,2.0,41,3,False,True,False,False,44,False
26932,26932,180000,3.0,1.0,3,1.0,28,0,False,False,False,True,10,False
28642,28642,202500,2.0,3.0,3,2.0,47,-24,False,False,False,False,12,False
25948,25948,270000,0.0,3.0,3,4.0,37,1,False,True,False,True,3,False
8023,8023,148500,0.0,3.0,2,1.0,38,3,False,False,False,True,19,False
7996,7996,153000,1.0,1.0,3,2.0,33,4,False,False,False,False,17,False
26717,26717,180000,0.0,1.0,3,2.0,45,6,True,True,False,True,58,False
16761,16761,225000,0.0,3.0,3,1.0,27,1,False,False,False,False,1,False
25471,25471,157500,0.0,3.0,3,2.0,29,4,False,False,True,False,26,False
15163,15163,112500,0.0,2.0,4,1.0,22,4,False,False,False,False,23,False
2327,2327,112500,0.0,3.0,3,3.0,28,7,True,True,False,True,35,False
13129,13129,292500,3.0,1.0,3,2.0,59,9,True,False,True,False,35,False
11973,11973,247500,2.0,3.0,3,2.0,60,-24,False,False,False,True,7,False
24934,24934,157500,3.0,3.0,3,3.0,35,10,True,True,False,True,53,True
15085,15085,193500,2.0,2.0,3,1.0,66,-24,False,False,False,False,29,False
31767,31767,234000,1.0,3.0,3,4.0,28,8,True,True,False,True,23,False
6145,6145,90000,2.0,3.0,3,2.0,63,-24,False,False,False,False,17,False
31707,31707,162000,0.0,3.0,3,2.0,42,0,False,False,False,False,18,False
6734,6734,112500,1.0,3.0,3,2.0,58,2,False,False,False,False,43,False
7042,7042,225000,0.0,3.0,3,2.0,55,8,True,False,False,False,4,True
35178,35178,135000,0.0,3.0,3,4.0,41,13,True,True,False,False,19,False
26208,26208,81000,0.0,1.0,3,4.0,33,8,True,True,False,True,23,False
1383,1383,135000,0.0,3.0,3,4.0,38,8,True,True,False,False,53,False
5579,5579,157500,3.0,3.0,3,3.0,37,8,True,True,True,True,10,False
28210,28210,81000,1.0,3.0,3,4.0,36,15,True,True,True,True,35,False
24134,24134,225000,1.0,1.0,0,2.0,39,9,True,False,False,True,10,False
12075,12075,157500,3.0,1.0,3,2.0,26,2,False,False,False,False,3,False
12910,12910,315000,0.0,1.0,3,2.0,42,10,True,False,False,True,50,False
25460,25460,135000,0.0,3.0,3,3.0,51,7,True,True,False,False,33,False
32367,32367,180000,0.0,3.0,3,1.0,32,7,True,False,False,True,16,False
968,968,292500,2.0,3.0,3,2.0,59,-24,False,False,False,False,22,False
34614,34614,67500,2.0,3.0,3,2.0,63,-24,False,False,False,False,11,False
26362,26362,90000,0.0,3.0,3,3.0,38,6,True,True,True,False,26,False
19040,19040,157500,0.0,1.0,3,5.0,35,2,False,True,True,False,18,False
7055,7055,315000,0.0,1.0,3,2.0,43,13,True,True,False,True,48,False
6130,6130,81000,0.0,3.0,3,1.0,50,1,False,False,False,True,11,False
25865,25865,135000,0.0,3.0,3,5.0,36,1,False,True,False,False,23,False
21626,21626,112500,0.0,3.0,3,2.0,57,3,False,False,False,True,44,False
12370,12370,247500,0.0,3.0,3,3.0,35,5,True,True,False,True,8,False
6276,6276,180000,2.0,3.0,3,2.0,60,-24,False,False,False,True,25,False
12916,12916,112500,2.0,3.0,3,2.0,65,-24,False,False,False,False,32,False
8547,8547,171000,3.0,2.0,3,3.0,39,16,True,True,True,False,57,False
20278,20278,202500,3.0,3.0,5,2.0,38,14,True,False,False,True,8,False
26038,26038,135000,2.0,3.0,3,1.0,58,-24,False,False,False,False,31,False
34685,34685,180000,3.0,1.0,3,2.0,38,10,True,False,True,False,5,False
7879,7879,247500,0.0,3.0,3,1.0,60,6,True,False,False,False,11,False
17672,17672,157500,2.0,3.0,3,1.0,56,-24,False,False,False,False,15,False
11383,11383,292500,3.0,1.0,3,3.0,34,9,True,True,True,False,37,False
36003,36003,112500,0.0,3.0,3,3.0,33,10,True,True,False,False,37,False
29886,29886,90000,0.0,3.0,5,3.0,35,2,False,True,False,True,32,False
25578,25578,247500,0.0,1.0,3,2.0,44,13,True,False,True,True,35,False
13252,13252,360000,3.0,1.0,3,2.0,55,4,False,False,False,True,14,False
9910,9910,157500,3.0,3.0,3,1.0,53,5,True,False,False,False,20,False
13705,13705,90000,0.0,3.0,3,4.0,32,4,False,True,False,True,3,False
9505,9505,99000,0.0,3.0,3,2.0,57,3,False,False,False,True,13,False
7966,7966,90000,3.0,3.0,3,2.0,51,8,True,False,False,True,22,False
13962,13962,135000,1.0,3.0,3,4.0,40,14,True,True,True,False,25,False
19252,19252,315000,1.0,1.0,3,2.0,53,2,False,False,True,True,34,False
24236,24236,121500,3.0,3.0,3,3.0,45,11,True,True,False,False,7,False
6578,6578,112500,2.0,3.0,2,2.0,62,-24,False,False,False,True,24,False
35019,35019,112500,3.0,1.0,3,2.0,38,3,False,False,True,False,32,False
28891,28891,81000,0.0,3.0,3,2.0,53,8,True,False,False,True,4,False
29549,29549,76500,2.0,3.0,3,1.0,65,-24,False,False,False,False,8,False
26645,26645,225000,3.0,1.0,3,2.0,46,8,True,False,False,True,2,False
2607,2607,90000,0.0,3.0,3,2.0,52,4,False,False,False,True,37,False
19608,19608,135000,1.0,3.0,4,2.0,28,6,True,False,False,True,28,False
4214,4214,180000,0.0,1.0,5,2.0,31,2,False,False,False,True,14,False
16967,16967,135000,0.0,3.0,3,3.0,36,7,True,True,False,False,56,False
35452,35452,112500,3.0,3.0,3,2.0,50,1,False,False,False,False,28,False
35925,35925,225000,0.0,1.0,2,2.0,47,5,True,True,True,True,36,False
12096,12096,159750,3.0,1.0,3,3.0,25,0,False,True,False,True,19,False
9130,9130,270000,0.0,3.0,3,1.0,29,0,False,False,False,False,19,False
20015,20015,612000,1.0,3.0,3,2.0,34,10,True,False,False,True,20,False
17707,17707,173250,0.0,3.0,3,2.0,44,6,True,False,True,True,19,False
26564,26564,90000,3.0,3.0,3,2.0,27,3,False,False,False,True,38,False
25418,25418,157500,0.0,2.0,3,2.0,37,1,False,False,False,True,3,False
1779,1779,99000,1.0,3.0,5,4.0,45,8,True,True,True,False,31,False
15366,15366,112500,0.0,3.0,3,2.0,28,10,True,False,False,True,45,False
24632,24632,202500,3.0,1.0,3,3.0,35,3,False,True,False,True,48,False
2427,2427,315000,1.0,1.0,3,2.0,49,1,False,True,True,True,26,False
10013,10013,135000,3.0,1.0,3,2.0,27,4,False,True,False,False,20,False
31517,31517,135000,3.0,1.0,3,3.0,30,0,False,True,True,True,15,False
16981,16981,60376,0.0,3.0,3,1.0,50,0,False,False,False,True,22,False
9552,9552,81000,3.0,2.0,3,2.0,47,6,True,False,False,True,60,False
6015,6015,126000,0.0,3.0,5,5.0,33,3,False,True,False,True,3,False
2288,2288,180000,3.0,3.0,3,2.0,50,5,True,True,False,True,30,False
15484,15484,157500,0.0,3.0,5,3.0,30,1,False,True,False,True,34,False
8955,8955,90000,2.0,3.0,3,2.0,67,-24,False,False,False,False,36,False
1136,1136,225000,0.0,3.0,3,2.0,55,2,False,False,True,False,15,False
20605,20605,315000,0.0,1.0,0,2.0,35,6,True,False,False,True,45,False
35744,35744,130500,0.0,3.0,3,2.0,44,25,True,False,True,True,18,False
22511,22511,49500,2.0,3.0,3,2.0,62,-24,False,False,False,True,58,False
15210,15210,292500,3.0,1.0,3,2.0,51,13,True,False,False,True,57,False
16268,16268,76500,0.0,1.0,3,3.0,43,2,False,True,False,True,12,False
6954,6954,135000,2.0,3.0,3,2.0,57,-24,False,False,True,False,52,False
33337,33337,315000,0.0,2.0,3,2.0,29,3,False,False,True,False,30,False
5553,5553,157500,3.0,2.0,5,3.0,32,7,True,True,False,False,19,False
34759,34759,180000,3.0,1.0,3,3.0,53,7,True,True,False,False,28,False
28815,28815,270000,0.0,3.0,3,1.0,51,10,True,False,False,True,21,False
14878,14878,90000,0.0,3.0,3,2.0,32,4,False,False,True,True,18,True
29885,29885,90000,0.0,3.0,5,3.0,35,2,False,True,False,True,14,False
12646,12646,94500,3.0,2.0,3,2.0,38,9,True,False,False,True,38,False
372,372,337500,1.0,1.0,5,2.0,28,4,False,False,False,True,48,False
25507,25507,180000,0.0,3.0,3,2.0,44,2,False,False,False,True,37,False
8887,8887,112500,0.0,3.0,3,3.0,37,14,True,True,False,False,23,False
5544,5544,360000,0.0,2.0,3,4.0,34,6,True,True,False,False,43,False
16704,16704,90000,2.0,3.0,3,2.0,63,-24,False,False,False,False,17,False
25699,25699,193500,0.0,3.0,3,1.0,50,26,True,False,False,False,43,False
35703,35703,180000,3.0,3.0,3,2.0,28,0,False,False,False,False,2,False
28883,28883,90000,3.0,3.0,3,3.0,29,5,True,True,False,False,35,False
19675,19675,99000,0.0,1.0,0,2.0,27,1,False,False,False,False,13,False
14292,14292,40500,0.0,3.0,3,2.0,34,13,True,False,False,True,43,False
27446,27446,157500,0.0,3.0,3,1.0,46,1,False,False,False,True,54,False
25845,25845,180000,1.0,1.0,3,2.0,66,6,True,False,False,False,25,False
25786,25786,135000,0.0,3.0,3,2.0,27,5,True,False,True,False,23,False
5329,5329,90000,0.0,3.0,3,2.0,54,11,True,False,False,True,32,False
28550,28550,157500,0.0,3.0,3,2.0,32,3,False,False,False,False,27,False
28014,28014,225000,3.0,1.0,3,1.0,43,6,True,False,True,True,8,False
32040,32040,225000,1.0,1.0,3,4.0,35,12,True,True,False,False,25,False
36139,36139,225000,0.0,3.0,3,4.0,40,6,True,True,False,False,10,False
2118,2118,157500,0.0,3.0,2,3.0,43,5,True,True,False,False,10,False
6800,6800,157500,3.0,3.0,3,2.0,33,2,False,False,False,True,12,False
8205,8205,225000,2.0,3.0,3,1.0,57,-24,False,False,False,True,5,False
5312,5312,225000,3.0,3.0,3,2.0,41,7,True,False,False,True,27,False
23256,23256,225000,2.0,1.0,3,2.0,65,-24,False,False,True,False,11,False
18967,18967,337500,2.0,3.0,3,2.0,57,-24,False,False,False,False,15,False
13906,13906,57150,2.0,3.0,3,1.0,62,-24,False,False,False,False,8,False
6005,6005,135000,0.0,3.0,3,5.0,41,4,False,True,False,False,15,False
1548,1548,157500,0.0,3.0,3,2.0,32,13,True,False,False,True,6,False
18007,18007,225000,0.0,3.0,3,3.0,41,23,True,True,False,False,54,False
21122,21122,337500,0.0,3.0,3,3.0,35,9,True,True,False,True,44,False
18956,18956,103500,3.0,3.0,3,3.0,36,4,False,True,True,True,36,False
18661,18661,76500,3.0,3.0,3,2.0,44,5,True,False,False,False,35,False
29004,29004,90000,0.0,3.0,3,3.0,46,6,True,True,True,False,44,False
5796,5796,225000,1.0,1.0,3,4.0,31,4,False,True,True,False,43,False
17046,17046,315000,3.0,2.0,3,1.0,25,3,False,False,True,True,13,False
2886,2886,67500,2.0,3.0,3,2.0,58,-24,False,False,False,False,21,False
19510,19510,225000,3.0,1.0,3,2.0,43,9,True,True,False,False,52,False
26455,26455,148500,0.0,3.0,3,1.0,54,7,True,False,False,True,25,False
36254,36254,247500,3.0,3.0,3,2.0,41,1,False,False,False,True,47,False
7398,7398,126000,2.0,3.0,3,1.0,66,-24,False,False,False,False,47,False
26863,26863,171000,0.0,1.0,3,1.0,53,15,True,False,False,True,4,False
32337,32337,306000,1.0,1.0,3,2.0,34,15,True,False,False,False,25,False
3157,3157,90000,0.0,3.0,5,4.0,37,1,False,True,False,True,20,False
3184,3184,202500,0.0,1.0,3,1.0,32,4,False,False,True,False,31,False
17646,17646,450000,1.0,1.0,3,1.0,55,8,True,False,False,True,15,False
15921,15921,216000,0.0,1.0,3,2.0,28,4,False,True,False,True,8,False
4875,4875,121500,0.0,3.0,3,1.0,43,14,True,False,False,True,34,False
24924,24924,202500,0.0,3.0,5,3.0,36,7,True,True,False,True,17,False
5333,5333,112500,0.0,1.0,3,3.0,37,14,True,True,False,True,21,False
28721,28721,112500,0.0,3.0,3,1.0,56,7,True,False,False,True,26,False
9527,9527,112500,3.0,1.0,3,2.0,40,7,True,True,False,True,27,False
18162,18162,121500,1.0,2.0,5,1.0,30,8,True,False,False,True,43,False
1143,1143,67500,0.0,3.0,3,3.0,40,9,True,True,True,True,5,False
23791,23791,81000,0.0,3.0,3,2.0,38,0,False,False,False,True,39,False
28759,28759,157500,0.0,1.0,3,2.0,28,6,True,False,True,False,22,False
34163,34163,117000,2.0,1.0,3,1.0,62,-24,False,False,False,False,9,False
16295,16295,121500,0.0,3.0,3,1.0,45,7,True,False,False,True,7,False
28430,28430,157500,2.0,3.0,2,1.0,58,-24,False,False,False,False,38,False
18423,18423,81000,2.0,3.0,3,1.0,64,-24,False,False,False,False,24,False
542,542,135000,0.0,3.0,3,4.0,26,7,True,True,False,False,59,False
