,Unnamed: 0,annual_income,income_category,education_category,living_place,family_size,age,working_years,emp_stability,has_children,owns_realty_and_car,has_contact_information,credit_window,bad_client
14280,14280,180000,0.0,3.0,5,3.0,29,7,True,True,False,False,12,False
35584,35584,135000,3.0,3.0,3,2.0,46,2,False,False,False,False,60,False
1689,1689,243000,3.0,3.0,3,2.0,37,6,True,False,True,True,7,False
14911,14911,202500,2.0,3.0,3,2.0,58,-24,False,False,False,False,9,False
10565,10565,270000,1.0,3.0,3,3.0,34,14,True,True,False,False,8,False
9696,9696,90000,0.0,3.0,3,2.0,31,4,False,False,False,True,12,False
32046,32046,135000,0.0,3.0,3,2.0,58,0,False,False,False,True,36,False
4208,4208,202500,0.0,3.0,3,2.0,23,2,False,False,False,True,13,False
18958,18958,103500,3.0,3.0,3,3.0,36,4,False,True,True,True,5,False
2420,2420,157500,0.0,3.0,3,3.0,32,5,True,True,False,False,39,False
4095,4095,270000,3.0,3.0,3,3.0,41,5,True,True,True,False,23,False
20366,20366,270000,1.0,3.0,3,1.0,53,33,True,False,False,True,19,False
9543,9543,112500,0.0,3.0,2,2.0,47,2,False,False,False,True,16,False
17399,17399,121500,0.0,3.0,3,3.0,25,0,False,True,False,False,32,False
17309,17309,110250,1.0,3.0,3,2.0,48,6,True,False,False,True,30,False
19844,19844,90000,2.0,1.0,3,2.0,61,-24,False,False,False,True,8,False
15944,15944,396000,3.0,1.0,3,2.0,34,6,True,False,False,True,14,False
8593,8593,90000,2.0,3.0,3,1.0,60,-24,False,False,False,False,38,False
181,181,166500,0.0,3.0,3,2.0,51,17,True,False,False,True,36,False
17894,17894,90000,3.0,3.0,3,3.0,27,5,True,True,False,True,5,False
30262,30262,81000,3.0,3.0,3,2.0,25,3,False,True,False,True,6,False
14521,14521,148500,2.0,3.0,3,2.0,62,-24,False,False,False,False,29,False
7361,7361,225000,3.0,3.0,3,2.0,46,9,True,False,False,False,25,False
8552,8552,180000,0.0,3.0,3,2.0,47,13,True,False,True,False,51,False
22099,22099,135000,0.0,3.0,3,1.0,39,1,False,False,False,False,39,False
14882,14882,112500,0.0,1.0,3,3.0,29,3,False,True,False,False,28,False
12674,12674,225000,0.0,3.0,3,2.0,38,10,True,True,False,False,4,False
7953,7953,126000,0.0,3.0,3,2.0,29,2,False,False,True,False,10,False
33035,33035,450000,0.0,3.0,3,2.0,50,7,True,False,False,True,12,False
2687,2687,135000,0.0,3.0,2,1.0,54,0,False,False,False,False,37,False
18674,18674,315000,0.0,1.0,3,2.0,23,3,False,False,True,False,15,False
7528,7528,135000,3.0,3.0,3,4.0,42,1,False,True,False,False,14,False
5452,5452,270000,2.0,3.0,3,2.0,56,-24,False,False,False,False,13,False
2910,2910,144000,0.0,3.0,3,3.0,23,2,False,True,True,True,4,False
30916,30916,135000,0.0,3.0,3,2.0,36,1,False,False,False,True,9,False
23055,23055,135000,2.0,3.0,3,1.0,61,-24,False,False,True,True,16,False
14559,14559,256500,2.0,1.0,3,2.0,60,-24,False,False,False,True,39,False
19036,19036,67500,1.0,3.0,3,2.0,48,6,True,False,False,True,42,False
10700,10700,121500,0.0,1.0,3,2.0,26,8,True,False,False,False,28,False
7886,7886,67500,2.0,3.0,3,1.0,56,-24,False,False,False,True,18,False
27897,27897,81000,0.0,3.0,5,3.0,35,9,True,True,False,True,7,False
3509,3509,49500,2.0,3.0,3,2.0,60,-24,False,False,False,False,2,False
18835,18835,180000,0.0,3.0,3,2.0,40,4,False,True,True,False,37,False
16120,16120,157500,0.0,3.0,3,2.0,25,3,False,False,True,False,33,False
32891,32891,135000,0.0,3.0,3,2.0,56,6,True,False,False,False,26,False
19543,19543,225000,3.0,3.0,3,2.0,39,0,False,False,False,False,5,False
15367,15367,112500,0.0,3.0,3,2.0,28,10,True,False,False,True,20,False
11280,11280,157500,0.0,3.0,3,3.0,40,4,False,True,False,False,9,False
25447,25447,135000,0.0,1.0,3,3.0,29,8,True,True,False,False,56,False
4612,4612,157500,0.0,3.0,3,2.0,54,3,False,False,False,False,30,False
29787,29787,112500,2.0,3.0,2,2.0,58,-24,False,False,False,False,25,False
19767,19767,153000,2.0,3.0,3,1.0,59,-24,False,False,False,True,38,False
6438,6438,90000,1.0,3.0,4,2.0,47,3,False,False,False,False,10,False
6848,6848,270000,3.0,3.0,3,2.0,30,8,True,False,False,True,30,False
8084,8084,112500,2.0,3.0,3,2.0,59,-24,False,False,False,True,12,False
22214,22214,135000,0.0,3.0,3,2.0,52,17,True,False,False,False,61,False
34456,34456,112500,3.0,3.0,3,1.0,22,1,False,False,False,False,22,False
28062,28062,67500,0.0,3.0,3,3.0,30,0,False,True,False,True,19,False
7529,7529,135000,3.0,3.0,3,4.0,42,1,False,True,False,False,50,False
6560,6560,202500,0.0,3.0,3,1.0,36,7,True,False,True,False,36,False
2502,2502,67500,0.0,3.0,5,1.0,25,5,True,False,False,False,12,False
12443,12443,202500,3.0,3.0,4,1.0,51,4,False,False,False,False,19,False
2726,2726,180000,3.0,3.0,3,2.0,52,9,True,False,False,True,12,False
31476,31476,112500,0.0,3.0,3,2.0,40,2,False,False,True,True,29,False
25733,25733,202500,1.0,2.0,5,3.0,33,1,False,True,False,False,4,False
36454,36454,157500,2.0,1.0,3,2.0,33,3,False,False,False,True,33,True
24484,24484,157500,3.0,3.0,3,2.0,32,4,False,False,False,True,18,False
5991,5991,157500,0.0,3.0,3,3.0,37,8,True,True,True,False,5,False
2028,2028,121500,0.0,1.0,3,3.0,30,2,False,True,False,False,30,False
12677,12677,225000,0.0,3.0,3,2.0,38,10,True,True,False,False,47,False
9735,9735,315000,3.0,1.0,3,2.0,53,4,False,False,False,True,51,False
21533,21533,135000,1.0,3.0,3,2.0,41,14,True,False,True,True,58,False
3748,3748,207000,1.0,3.0,3,1.0,54,16,True,False,False,False,28,False
30101,30101,675000,3.0,1.0,3,2.0,48,3,False,False,False,True,15,False
6440,6440,90000,1.0,3.0,4,2.0,47,3,False,False,False,False,37,False
21526,21526,117000,0.0,3.0,3,1.0,52,4,False,False,True,True,5,False
18751,18751,90000,0.0,3.0,3,2.0,59,9,True,False,True,True,22,False
12504,12504,90000,3.0,3.0,3,2.0,31,8,True,False,False,False,14,False
13352,13352,157500,3.0,3.0,3,1.0,53,8,True,False,True,True,49,False
4765,4765,112500,0.0,3.0,5,2.0,42,4,False,True,False,False,29,False
10213,10213,202500,2.0,3.0,3,1.0,57,-24,False,False,False,False,26,False
17358,17358,135000,0.0,1.0,3,2.0,60,23,True,False,False,False,16,False
28023,28023,189000,0.0,1.0,3,3.0,36,10,True,True,True,False,18,False
33238,33238,157500,3.0,3.0,3,2.0,27,5,True,False,True,False,8,False
23415,23415,157500,0.0,1.0,3,1.0,25,3,False,False,False,False,28,False
31394,31394,198000,3.0,2.0,3,3.0,42,7,True,True,False,False,39,False
32522,32522,90000,0.0,3.0,5,1.0,27,0,False,False,False,True,55,False
33697,33697,247500,0.0,3.0,3,2.0,41,1,False,False,False,True,35,False
17292,17292,157500,0.0,1.0,3,2.0,51,1,False,False,True,False,17,False
21371,21371,225000,2.0,3.0,3,1.0,59,-24,False,False,True,False,8,False
8025,8025,472500,3.0,1.0,3,4.0,48,5,True,True,True,False,26,False
3423,3423,135000,1.0,2.0,3,1.0,23,0,False,False,False,False,16,False
20155,20155,99000,0.0,3.0,3,2.0,53,7,True,False,False,True,19,False
9501,9501,135000,0.0,1.0,3,5.0,37,12,True,True,False,True,26,False
10460,10460,225000,1.0,1.0,5,4.0,29,4,False,True,False,False,50,False
26438,26438,67500,0.0,3.0,5,2.0,44,7,True,False,False,True,32,False
28572,28572,193500,1.0,1.0,3,2.0,30,3,False,False,False,False,45,False
23104,23104,157500,0.0,3.0,3,3.0,38,9,True,True,False,True,41,False
12339,12339,450000,3.0,1.0,3,1.0,27,0,False,False,False,False,27,False
17673,17673,180000,0.0,3.0,3,2.0,53,8,True,False,True,False,50,False
15089,15089,135000,2.0,3.0,3,1.0,65,-24,False,False,False,True,38,False
3115,3115,157500,0.0,3.0,3,2.0,64,7,True,False,False,False,40,False
33537,33537,112500,2.0,3.0,3,2.0,61,-24,False,False,False,False,35,False
21037,21037,69372,0.0,3.0,3,2.0,43,0,False,False,False,True,16,False
5493,5493,81000,2.0,3.0,3,2.0,60,-24,False,False,False,False,9,False
28192,28192,90000,2.0,3.0,3,2.0,62,-24,False,False,False,False,10,False
23079,23079,126000,0.0,1.0,3,1.0,59,21,True,False,False,False,3,False
11761,11761,144000,3.0,2.0,4,1.0,28,2,False,False,False,True,61,False
10562,10562,180000,0.0,3.0,3,2.0,39,12,True,False,False,True,11,False
20127,20127,135000,0.0,3.0,2,2.0,57,15,True,False,False,True,13,False
18460,18460,193500,0.0,3.0,3,1.0,48,0,False,False,False,True,5,False
29205,29205,207000,1.0,1.0,3,2.0,61,9,True,False,True,False,56,False
25520,25520,315000,3.0,1.0,3,1.0,28,1,False,False,False,True,17,False
537,537,180000,3.0,1.0,3,2.0,36,12,True,False,False,True,55,False
34342,34342,202500,0.0,3.0,3,1.0,43,4,False,False,False,False,14,False
9713,9713,157500,1.0,3.0,3,1.0,52,1,False,False,False,True,42,False
1054,1054,112500,2.0,3.0,3,2.0,63,-24,False,False,True,False,49,False
18478,18478,225000,3.0,3.0,3,3.0,37,8,True,True,True,False,59,False
14026,14026,157500,3.0,3.0,3,2.0,53,10,True,False,False,False,34,False
20778,20778,94500,2.0,3.0,3,1.0,65,-24,False,False,False,False,40,False
23670,23670,135000,3.0,1.0,3,2.0,40,6,True,False,False,True,4,False
1251,1251,270000,2.0,3.0,3,2.0,65,-24,False,False,True,False,26,False
21081,21081,148500,2.0,3.0,3,2.0,52,-24,False,False,False,False,29,False
28243,28243,180000,0.0,3.0,3,1.0,42,11,True,False,True,False,15,False
18613,18613,270000,0.0,1.0,3,3.0,50,27,True,True,False,False,40,False
11233,11233,202500,1.0,1.0,3,5.0,35,3,False,True,False,True,21,False
15051,15051,270000,0.0,3.0,3,2.0,32,11,True,False,False,False,57,False
16701,16701,135000,0.0,3.0,4,3.0,39,11,True,True,False,False,33,False
1159,1159,562500,0.0,2.0,3,3.0,37,15,True,True,False,True,33,False
9053,9053,202500,2.0,3.0,3,2.0,58,-24,False,False,False,False,52,False
6417,6417,180000,2.0,3.0,3,2.0,57,-24,False,False,False,False,15,False
29296,29296,135000,3.0,4.0,3,2.0,34,1,False,False,False,False,13,False
17485,17485,135000,0.0,3.0,3,2.0,36,4,False,False,False,True,18,False
25390,25390,225000,0.0,2.0,3,2.0,31,9,True,False,False,True,39,False
25991,25991,171000,3.0,1.0,3,3.0,30,5,True,True,False,True,35,False
13160,13160,252000,0.0,2.0,3,3.0,31,1,False,True,True,True,54,False
10248,10248,180000,1.0,3.0,3,2.0,43,22,True,False,False,False,22,False
3746,3746,63000,0.0,3.0,2,2.0,46,12,True,True,False,False,42,False
18987,18987,216000,0.0,3.0,3,2.0,42,4,False,False,False,True,24,False
36347,36347,135000,0.0,3.0,5,2.0,41,4,False,False,False,False,9,False
9589,9589,135000,0.0,3.0,3,2.0,43,4,False,False,False,True,18,False
12596,12596,81000,0.0,3.0,3,1.0,52,6,True,False,False,True,15,False
34885,34885,810000,3.0,2.0,1,3.0,49,9,True,True,True,False,39,False
4320,4320,157500,3.0,1.0,3,2.0,30,5,True,False,False,True,18,False
26498,26498,315000,0.0,1.0,3,2.0,50,7,True,False,True,False,25,False
22636,22636,112500,2.0,3.0,3,2.0,64,-24,False,False,False,False,41,False
9660,9660,211500,3.0,1.0,5,2.0,40,12,True,False,False,True,56,False
9727,9727,270000,1.0,1.0,3,4.0,43,20,True,True,False,True,51,False
22260,22260,135000,0.0,1.0,3,2.0,33,10,True,False,True,False,38,False
30933,30933,270000,3.0,3.0,3,2.0,54,1,False,False,False,True,40,False
16406,16406,157500,0.0,3.0,3,1.0,48,21,True,False,False,True,15,False
18418,18418,180000,2.0,3.0,3,1.0,56,-24,False,False,False,False,60,False
29020,29020,67500,2.0,3.0,3,2.0,55,-24,False,False,False,False,53,False
3480,3480,315000,0.0,1.0,3,3.0,31,4,False,True,False,False,22,False
35147,35147,225000,0.0,3.0,3,2.0,47,10,True,False,False,False,20,False
31954,31954,270000,3.0,3.0,3,2.0,46,3,False,False,False,False,5,False
25607,25607,225000,1.0,1.0,3,2.0,45,0,False,False,True,False,33,False
9068,9068,225000,3.0,1.0,3,1.0,46,1,False,False,False,False,36,False
30058,30058,234000,0.0,3.0,3,3.0,32,4,False,True,False,False,10,False
12199,12199,225000,3.0,3.0,3,3.0,35,2,False,True,False,False,15,False
21322,21322,135000,0.0,3.0,3,2.0,38,14,True,False,True,False,3,False
3843,3843,180000,3.0,2.0,3,4.0,37,8,True,True,False,True,15,False
123,123,297000,3.0,3.0,4,1.0,42,8,True,False,False,False,2,False
6337,6337,202500,2.0,3.0,3,1.0,64,-24,False,False,False,True,38,False
26659,26659,135000,0.0,1.0,3,1.0,36,15,True,False,False,True,2,False
28675,28675,202500,0.0,1.0,3,2.0,43,9,True,False,True,True,30,False
27998,27998,382500,0.0,1.0,3,1.0,40,1,False,False,True,True,21,False
16439,16439,180000,1.0,3.0,2,3.0,48,4,False,True,False,False,20,False
11150,11150,405000,3.0,1.0,3,3.0,33,1,False,True,False,False,6,False
23558,23558,103500,0.0,3.0,3,2.0,33,12,True,False,False,True,16,False
4286,4286,47250,2.0,3.0,2,2.0,58,-24,False,False,False,True,10,False
34407,34407,180000,3.0,3.0,3,3.0,38,2,False,True,False,False,20,False
20468,20468,180000,0.0,3.0,3,1.0,32,2,False,False,False,True,26,False
4323,4323,112500,3.0,3.0,5,2.0,31,0,False,False,False,False,1,False
3329,3329,135000,2.0,3.0,3,2.0,52,-24,False,False,False,False,41,False
14408,14408,225000,0.0,1.0,3,3.0,31,2,False,True,False,False,30,False
28504,28504,126000,0.0,3.0,3,4.0,45,9,True,True,True,True,40,False
22497,22497,112500,3.0,1.0,3,2.0,59,2,False,False,False,True,22,False
22661,22661,292500,0.0,3.0,3,2.0,57,38,True,False,False,False,16,False
19759,19759,153000,2.0,3.0,3,1.0,59,-24,False,False,False,True,36,False
10038,10038,171000,3.0,1.0,3,1.0,27,0,False,False,False,True,3,False
23892,23892,153000,2.0,3.0,3,1.0,64,-24,False,False,False,True,24,False
31530,31530,67500,0.0,3.0,3,2.0,54,15,True,False,False,False,32,False
22698,22698,90000,0.0,3.0,3,2.0,54,13,True,False,False,True,3,False
29654,29654,112500,2.0,1.0,3,1.0,53,-24,False,False,False,False,25,False
25796,25796,202500,0.0,3.0,3,2.0,27,6,True,False,False,False,5,False
2338,2338,171000,0.0,2.0,3,2.0,30,1,False,False,False,False,17,False
1575,1575,360000,0.0,3.0,3,2.0,42,9,True,False,False,False,16,False
27691,27691,315000,2.0,1.0,3,2.0,63,-24,False,False,True,False,26,False
33902,33902,112500,0.0,3.0,3,2.0,38,6,True,False,False,False,50,False
34729,34729,225000,0.0,3.0,3,2.0,30,6,True,False,True,False,42,False
3810,3810,202500,0.0,3.0,3,1.0,39,17,True,False,False,False,50,False
34912,34912,112500,0.0,3.0,3,2.0,43,9,True,False,False,False,29,False
3858,3858,225000,0.0,3.0,3,4.0,40,6,True,True,False,False,52,False
29613,29613,135000,3.0,3.0,3,1.0,50,1,False,False,False,True,58,False
19728,19728,180000,0.0,3.0,3,3.0,36,4,False,True,True,False,40,False
26571,26571,90000,3.0,3.0,5,3.0,31,1,False,True,False,False,14,False
26529,26529,315000,3.0,1.0,3,3.0,30,5,True,True,False,True,42,False
30535,30535,112500,0.0,3.0,3,2.0,64,1,False,False,False,False,58,False
19522,19522,180000,3.0,3.0,3,3.0,41,4,False,True,False,False,30,False
14933,14933,202500,0.0,3.0,3,3.0,38,12,True,True,False,False,8,False
19930,19930,225000,3.0,1.0,3,1.0,25,4,False,False,True,False,15,False
17165,17165,675000,0.0,3.0,3,2.0,49,18,True,False,False,True,29,False
4360,4360,135000,3.0,2.0,3,2.0,28,0,False,False,False,False,3,False
18465,18465,225000,0.0,1.0,3,1.0,37,9,True,False,False,False,11,False
5107,5107,225000,3.0,3.0,3,3.0,34,9,True,True,False,False,59,False
34875,34875,67500,3.0,1.0,3,2.0,30,1,False,False,False,False,45,False
4411,4411,121500,0.0,3.0,3,3.0,41,8,True,True,False,False,35,False
22181,22181,202500,0.0,3.0,3,2.0,61,1,False,False,False,False,11,False
32303,32303,202500,1.0,3.0,3,3.0,35,4,False,True,False,True,25,False
2086,2086,81000,0.0,3.0,3,2.0,52,2,False,False,False,True,11,False
11067,11067,202500,3.0,3.0,3,2.0,44,7,True,False,False,False,30,False
24554,24554,157500,2.0,3.0,3,2.0,53,-24,False,False,True,False,35,False
35927,35927,180000,0.0,3.0,3,3.0,39,8,True,True,True,False,28,False
26624,26624,292500,1.0,1.0,3,2.0,50,31,True,False,False,True,31,False
14624,14624,90000,2.0,3.0,3,2.0,58,-24,False,False,True,False,33,False
15714,15714,112500,0.0,1.0,3,3.0,37,6,True,True,False,True,38,False
4029,4029,99000,2.0,3.0,3,2.0,62,-24,False,False,False,True,33,False
14277,14277,180000,0.0,3.0,5,3.0,29,7,True,True,False,False,42,False
18196,18196,157500,3.0,3.0,2,3.0,36,3,False,True,False,True,14,False
18863,18863,315000,3.0,3.0,5,3.0,28,0,False,True,True,True,7,False
34538,34538,135000,0.0,3.0,3,2.0,27,6,True,False,False,True,29,False
3475,3475,112500,2.0,3.0,3,1.0,57,-24,False,False,False,False,41,False
7692,7692,207000,0.0,1.0,3,2.0,46,10,True,False,False,False,57,False
7843,7843,157500,0.0,1.0,5,2.0,30,2,False,False,True,False,8,False
15615,15615,180000,0.0,3.0,3,1.0,39,12,True,False,False,True,24,False
13967,13967,135000,1.0,3.0,3,4.0,40,14,True,True,True,False,34,False
21168,21168,166500,0.0,3.0,3,2.0,47,0,False,False,False,True,48,False
18443,18443,216000,3.0,1.0,3,2.0,52,20,True,False,False,True,19,False
6977,6977,180000,0.0,3.0,3,1.0,52,3,False,False,True,False,10,False
23690,23690,207000,1.0,1.0,1,3.0,40,7,True,True,False,False,8,False
34593,34593,135000,0.0,3.0,3,3.0,29,3,False,True,True,True,42,False
15225,15225,292500,1.0,1.0,3,3.0,46,9,True,True,False,True,23,False
18592,18592,225000,0.0,1.0,3,2.0,32,9,True,False,True,True,31,False
33249,33249,180000,0.0,1.0,3,4.0,34,8,True,True,False,False,47,False
14617,14617,90000,2.0,3.0,3,2.0,58,-24,False,False,True,False,19,False
7135,7135,63000,3.0,1.0,3,2.0,40,5,True,False,False,False,29,False
30390,30390,148500,1.0,3.0,3,2.0,28,8,True,False,False,True,19,False
14552,14552,135000,0.0,1.0,3,1.0,27,3,False,False,True,False,17,False
22479,22479,135000,3.0,3.0,3,2.0,42,1,False,False,False,False,2,False
23741,23741,180000,0.0,3.0,5,1.0,28,7,True,False,False,True,26,False
22751,22751,202500,0.0,3.0,3,2.0,33,5,True,False,False,False,31,False
24818,24818,135000,0.0,3.0,3,3.0,30,0,False,True,False,True,1,False
3548,3548,225000,0.0,3.0,4,4.0,35,14,True,True,True,False,42,False
5443,5443,81000,2.0,3.0,3,1.0,61,-24,False,False,False,True,37,False
19424,19424,405000,0.0,1.0,3,2.0,47,20,True,False,False,False,5,False
11295,11295,202500,2.0,3.0,3,1.0,59,-24,False,False,False,False,31,False
33533,33533,135000,1.0,3.0,3,4.0,38,17,True,True,False,True,49,False
5957,5957,135000,0.0,1.0,3,3.0,33,1,False,True,True,False,53,False
8436,8436,126000,0.0,3.0,3,1.0,50,5,True,False,True,False,23,False
21426,21426,94500,0.0,3.0,3,2.0,44,7,True,False,False,True,24,False
32918,32918,108000,0.0,3.0,3,2.0,43,20,True,False,False,True,41,False
9960,9960,157500,1.0,3.0,3,1.0,36,2,False,False,False,False,45,False
21508,21508,135000,0.0,3.0,3,2.0,29,1,False,True,True,False,32,False
5852,5852,157500,0.0,3.0,3,2.0,26,8,True,False,False,True,10,False
21920,21920,184500,2.0,3.0,3,1.0,67,-24,False,False,False,False,44,False
30123,30123,166500,0.0,3.0,3,2.0,43,2,False,False,True,False,11,False
13141,13141,225000,3.0,3.0,2,2.0,39,9,True,False,True,False,46,False
21754,21754,360000,3.0,1.0,3,4.0,29,5,True,True,False,True,24,False
8780,8780,135000,2.0,3.0,3,2.0,57,-24,False,False,False,True,49,False
33184,33184,180000,0.0,1.0,2,2.0,49,5,True,False,False,False,28,False
25848,25848,180000,1.0,1.0,3,2.0,66,6,True,False,False,False,25,False
7399,7399,126000,2.0,3.0,3,1.0,66,-24,False,False,False,False,16,False
18492,18492,135000,0.0,3.0,5,5.0,32,1,False,True,False,False,28,False
14419,14419,166500,2.0,3.0,3,2.0,57,-24,False,False,False,False,37,False
20869,20869,225000,2.0,3.0,3,1.0,62,-24,False,False,False,False,8,False
30018,30018,67500,3.0,3.0,3,3.0,40,2,False,True,False,False,31,False
5791,5791,135000,0.0,3.0,3,2.0,59,5,True,False,False,False,57,False
3029,3029,337500,0.0,1.0,3,2.0,36,14,True,False,False,False,44,False
19658,19658,72000,0.0,3.0,3,1.0,54,5,True,False,False,True,23,False
27946,27946,126000,2.0,3.0,4,2.0,45,-24,False,False,False,False,3,False
26925,26925,135000,0.0,3.0,3,2.0,48,1,False,False,False,True,29,False
16246,16246,157500,0.0,3.0,3,2.0,47,2,False,False,False,False,48,False
9902,9902,225000,1.0,3.0,3,2.0,49,5,True,False,True,False,35,False
7745,7745,135000,0.0,3.0,3,3.0,44,9,True,True,False,False,60,False
2640,2640,315000,0.0,3.0,3,2.0,53,3,False,False,False,False,43,False
1121,1121,90000,1.0,3.0,3,3.0,48,22,True,True,True,False,59,False
34473,34473,180000,0.0,3.0,3,4.0,25,1,False,True,False,False,6,False
7537,7537,148500,0.0,1.0,3,4.0,44,4,False,True,True,True,4,False
8915,8915,180000,3.0,3.0,2,2.0,37,1,False,False,True,True,4,False
32662,32662,180000,3.0,4.0,3,3.0,29,6,True,True,False,True,27,False
21867,21867,135000,0.0,3.0,3,5.0,40,4,False,True,False,False,6,False
8329,8329,247500,0.0,3.0,3,2.0,42,10,True,False,False,True,5,False
28540,28540,162000,0.0,3.0,3,2.0,57,1,False,False,True,False,35,False
11661,11661,180000,0.0,1.0,3,2.0,59,12,True,False,True,False,25,False
10398,10398,247500,0.0,3.0,3,1.0,52,15,True,False,True,False,7,False
27189,27189,112500,3.0,3.0,3,3.0,29,5,True,True,False,True,38,False
15279,15279,225000,3.0,3.0,3,2.0,62,4,False,False,False,False,14,False
17108,17108,135000,2.0,3.0,3,2.0,62,-24,False,False,True,False,8,False
5151,5151,135000,2.0,3.0,3,2.0,64,-24,False,False,False,True,17,False
11023,11023,72000,0.0,3.0,3,3.0,46,3,False,True,True,False,45,False
24226,24226,180000,3.0,3.0,3,2.0,49,9,True,False,True,False,52,False
18262,18262,144000,0.0,3.0,3,3.0,40,5,True,True,False,False,44,False
9602,9602,67500,0.0,3.0,3,2.0,50,9,True,False,False,True,59,False
27205,27205,315000,1.0,1.0,3,3.0,37,5,True,True,True,False,35,False
